,Talk_ID,Funny,Beautiful,Ingenious,Courageous,Longwinded,Confusing,Informative,Fascinating,Unconvincing,Persuasive,Jaw_dropping,OK,Obnoxious,Inspiring,total,log_views,Other_TED,TED,TEDGlobal,TEDMED,TEDSalon,TEDWomen,TEDx,duration,months_ago
0,1,20.93211580057751,4.872617233700227,6.470895355403779,3.466132486601102,0.4123557553995162,0.2578555369681729,7.827300721356193,11.274253870496851,0.31965562434071026,11.405312676476543,4.72983772149471,1.2509190099199796,0.2226934182906948,26.55698927022621,93851,11.4494636972589,0,1,0,0,0,0,0,1164,150
1,2,18.515997277059224,1.9741320626276377,1.9060585432266848,4.731109598366236,3.8461538461538463,2.110279101429544,15.078284547311096,4.4928522804629,8.78148400272294,9.121851599727705,3.9482641252552755,6.909462219196732,4.458815520762424,14.0571817562968,2938,7.9854843567338225,0,1,0,0,0,0,0,977,150
2,3,34.09975238769013,2.122391227449593,6.473293243721259,1.5917934205871949,2.7591085956844714,0.955076052352317,13.972408914043156,5.871949062610541,3.678811460912628,8.135833038556774,1.910152104704634,5.164485320127343,5.022992571630704,8.135833038556774,2827,7.946971357693591,0,1,0,0,0,0,0,1286,150
3,4,1.5809217577706325,7.797427652733119,2.8135048231511255,20.364415862808148,1.420150053590568,0.857449088960343,10.182207931404074,3.536977491961415,0.964630225080386,12.32583065380493,6.162915326902465,2.277599142550911,0.9378349410503752,28.670953912111468,3732,8.224699561967235,0,1,0,0,0,0,0,1116,150
4,5,5.424390243902439,3.6760975609756095,12.495609756097561,1.2409756097560976,0.4292682926829269,0.28097560975609753,21.201951219512193,17.974634146341465,0.26146341463414635,9.92,14.579512195121952,0.9678048780487805,0.2380487804878049,11.289756097560975,25625,10.151323716440709,0,1,0,0,0,0,0,1190,150
5,6,7.173545111313631,4.595755760968625,2.584298919411535,4.6933992969665415,1.8552271839604217,1.9593802890248666,6.756932691055852,8.787918239812525,2.454107538080979,15.772685848196849,4.354901705507095,2.870719958338758,2.1807056372868114,33.92136440567634,15362,9.639652206558628,0,1,0,0,0,0,0,1305,150
6,7,41.36552872606162,4.6128226477935055,5.328892589508743,7.94338051623647,3.2139883430474603,1.1990008326394672,3.763530391340549,5.262281432139884,3.746877601998335,5.179017485428809,1.015820149875104,5.129059117402165,4.8293089092422985,7.293921731890092,6005,8.700347734514084,0,1,0,0,0,0,0,992,151
7,8,0.872093023255814,9.496124031007753,18.8953488372093,3.2945736434108532,2.5193798449612403,2.422480620155039,11.724806201550388,14.825581395348838,2.5193798449612403,3.5852713178294575,5.523255813953488,6.104651162790697,0.4844961240310077,16.95736434108527,1032,6.939253946041508,0,1,0,0,0,0,0,1198,151
8,9,1.5170670037926675,3.6662452591656134,5.335018963337547,14.20986093552465,4.475347661188369,1.7699115044247788,15.752212389380531,7.914032869785083,7.155499367888749,19.317319848293298,1.5170670037926675,3.893805309734513,2.0986093552465235,11.150442477876107,3955,8.282735880201754,0,1,0,0,0,0,0,1485,151
9,10,0.3118627803766343,9.199952021110711,1.391387789372676,5.7094878253568435,3.6703850305865418,1.331414177761785,3.646395585942185,5.505577545879812,10.051577305985367,18.507856543121026,2.5068969653352524,2.938706968933669,4.450041981528128,30.658510255487588,8337,9.028458718410613,0,1,0,0,0,0,0,1262,151
